d_idx,v_idx,reward,eta_min,dist_km,speed_kmh,wfactor,capacity,dsize,availability
864,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,173.0,1
865,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,54.0,1
866,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,103.0,1
867,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,142.0,1
868,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,172.0,1
869,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,83.0,1
870,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,102.0,1
871,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,72.0,1
872,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,57.0,1
873,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,63.0,1
874,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,113.0,1
875,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,65.0,1
876,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,74.0,1
877,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,116.0,1
878,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,127.0,1
879,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,97.0,1
880,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,78.0,1
881,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,118.0,1
882,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,79.0,1
883,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,101.0,1
884,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,69.0,1
885,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,74.0,1
886,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,73.0,1
887,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,99.0,1
888,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,95.0,1
889,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,137.0,1
890,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,74.0,1
891,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,126.0,1
892,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,138.0,1
893,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,142.0,1
894,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,137.0,1
895,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,85.0,1
896,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,80.0,1
897,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,165.0,1
898,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,198.0,1
899,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,125.0,1
900,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,99.0,1
901,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,186.0,1
902,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,69.0,1
903,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,71.0,1
904,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,174.0,1
905,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,82.0,1
906,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,105.0,1
907,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,165.0,1
908,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,52.0,1
909,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,139.0,1
910,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,109.0,1
911,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,134.0,1
912,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,191.0,1
913,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,72.0,1
914,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,143.0,1
915,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,180.0,1
916,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,147.0,1
917,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,182.0,1
918,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,110.0,1
919,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,174.0,1
920,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,161.0,1
921,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,114.0,1
922,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,93.0,1
923,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,182.0,1
924,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,188.0,1
925,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,192.0,1
926,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,187.0,1
927,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,158.0,1
928,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,75.0,1
929,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,83.0,1
930,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,67.0,1
931,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,65.0,1
932,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,126.0,1
933,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,88.0,1
934,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,59.0,1
935,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,128.0,1
936,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,99.0,1
937,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,87.0,1
938,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,74.0,1
939,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,60.0,1
940,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,120.0,1
941,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,70.0,1
942,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,119.0,1
943,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,78.0,1
944,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,101.0,1
945,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,95.0,1
946,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,54.0,1
947,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,71.0,1
948,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,113.0,1
949,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,52.0,1
950,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,136.0,1
951,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,112.0,1
952,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,111.0,1
953,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,64.0,1
954,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,138.0,1
955,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,112.0,1
956,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,99.0,1
957,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,156.0,1
958,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,67.0,1
959,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,55.0,1
960,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,155.0,1
961,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,75.0,1
962,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,193.0,1
963,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,61.0,1
964,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,149.0,1
965,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,90.0,1
966,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,154.0,1
967,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,108.0,1
968,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,94.0,1
969,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,139.0,1
970,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,106.0,1
971,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,184.0,1
972,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,150.0,1
973,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,163.0,1
974,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,179.0,1
975,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,157.0,1
976,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,130.0,1
977,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,99.0,1
978,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,99.0,1
979,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,76.0,1
980,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,157.0,1
981,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,112.0,1
982,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,163.0,1
983,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,71.0,1
984,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,182.0,1
985,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,190.0,1
986,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,50.0,1
987,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,186.0,1
988,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,132.0,1
989,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,113.0,1
990,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,147.0,1
991,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,197.0,1
992,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,157.0,1
993,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,169.0,1
994,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,66.0,1
995,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,59.0,1
996,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,160.0,1
997,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,120.0,1
998,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,132.0,1
999,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,111.0,1
1000,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,114.0,1
1001,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,171.0,1
1002,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,181.0,1
1003,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,149.0,1
1004,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,81.0,1
1005,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,115.0,1
1006,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,77.0,1
1007,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,94.0,1
1008,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,92.0,1
1009,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,87.0,1
1010,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,51.0,1
1011,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,80.0,1
1012,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,110.0,1
1013,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,118.0,1
1014,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,78.0,1
1015,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,109.0,1
1016,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,101.0,1
1017,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,62.0,1
1018,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,50.0,1
1019,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,70.0,1
1020,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,150.0,1
1021,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,130.0,1
1022,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,119.0,1
1023,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,196.0,1
1024,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,169.0,1
1025,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,111.0,1
1026,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,163.0,1
1027,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,200.0,1
1028,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,139.0,1
1029,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,72.0,1
1030,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,150.0,1
1031,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,61.0,1
1032,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,126.0,1
1033,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,162.0,1
1034,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,103.0,1
1035,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,173.0,1
1036,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,134.0,1
1037,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,83.0,1
1038,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,65.0,1
1039,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,172.0,1
1040,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,179.0,1
1041,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,134.0,1
1042,4,-14.571561756134033,17.21360206604004,8.60680103302002,30.0,1.0,1000.0,54.0,1
1043,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,85.0,1
1044,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,106.0,1
1045,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,165.0,1
1046,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,187.0,1
1047,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,173.0,1
1048,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,95.0,1
1049,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,98.0,1
1050,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,180.0,1
1051,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,145.0,1
1052,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,69.0,1
1053,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,114.0,1
1054,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,179.0,1
1055,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,74.0,1
1056,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,78.0,1
1057,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,75.0,1
1058,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,174.0,1
1059,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,121.0,1
1060,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,54.0,1
1061,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,109.0,1
1062,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,79.0,1
1063,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,97.0,1
1064,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,140.0,1
1065,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,76.0,1
1066,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,136.0,1
1067,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,57.0,1
1068,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,110.0,1
1069,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,82.0,1
1070,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,87.0,1
1071,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,107.0,1
1072,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,82.0,1
1073,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,63.0,1
1074,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,105.0,1
1075,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,70.0,1
1076,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,103.0,1
1077,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,119.0,1
1078,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,106.0,1
1079,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,77.0,1
1080,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,139.0,1
1081,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,58.0,1
1082,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,73.0,1
1083,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,111.0,1
1084,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,92.0,1
1085,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,149.0,1
1086,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,106.0,1
1087,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,65.0,1
1088,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,102.0,1
1089,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,179.0,1
1090,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,191.0,1
1091,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,197.0,1
1092,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,164.0,1
1093,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,176.0,1
1094,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,156.0,1
1095,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,151.0,1
1096,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,149.0,1
1097,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,140.0,1
1098,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,160.0,1
1099,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,116.0,1
1100,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,135.0,1
1101,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,158.0,1
1102,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,168.0,1
1103,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,186.0,1
1104,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,134.0,1
1105,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,79.0,1
1106,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,87.0,1
1107,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,151.0,1
1108,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,64.0,1
1109,11,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,500.0,178.0,1
1110,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,84.0,1
1111,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,170.0,1
1112,3,-1.400707890987396,1.718479871749878,0.859239935874939,30.0,1.0,1000.0,147.0,1
1113,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,109.0,1
1114,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,162.0,1
1115,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,154.0,1
1116,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,71.0,1
1117,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,149.0,1
1118,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,63.0,1
1119,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,93.0,1
1120,1,-7.3168105792999265,8.21867847442627,5.479118824005127,40.0,1.0,500.0,114.0,1
1121,11,-11.588652725219726,12.965169906616211,8.64344596862793,40.0,1.0,500.0,186.0,1
1122,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,109.0,1
1123,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,56.0,1
1124,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,93.0,1
1125,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,52.0,1
1126,3,-12.787041193008422,15.840791702270508,5.808290004730225,22.0,1.0,1000.0,50.0,1
1127,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,110.0,1
1128,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,119.0,1
1129,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,96.0,1
1130,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,63.0,1
1131,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,109.0,1
1132,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,81.0,1
1133,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,66.0,1
1134,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,81.0,1
1135,16,-24.23527736282349,29.08895492553711,13.0900297164917,27.0,1.0,5000.0,68.0,1
1136,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,109.0,1
1137,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,117.0,1
1138,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,157.0,1
1139,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,59.0,1
1140,16,-41.20117107391357,51.55146408081055,17.183820724487305,20.0,1.0,5000.0,135.0,1
1141,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,120.0,1
1142,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,186.0,1
1143,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,102.0,1
1144,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,64.0,1
1145,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,112.0,1
1146,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,182.0,1
1147,11,-19.73756792449951,22.262435913085938,14.099542617797852,38.0,1.0,500.0,180.0,1
1148,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,147.0,1
1149,1,0.07543376609298867,0.0006362178828567266,0.0004029379633720964,38.0,1.0,500.0,79.0,1
