time,zone,lat,lon,demand_size_kg
2025-08-28 22:02:00,Yeshwanthpur,13.0186,77.556,129
2025-08-28 22:47:00,Yeshwanthpur,13.0186,77.556,77
2025-08-28 22:13:00,Yeshwanthpur,13.0186,77.556,112
2025-08-28 22:18:00,Yeshwanthpur,13.0186,77.556,86
2025-08-28 22:37:00,Whitefield,12.9698,77.7499,71
2025-08-28 22:45:00,Whitefield,12.9698,77.7499,53
2025-08-28 22:23:00,Whitefield,12.9698,77.7499,119
2025-08-28 22:38:00,Whitefield,12.9698,77.7499,51
2025-08-28 22:48:00,Whitefield,12.9698,77.7499,63
2025-08-28 22:13:00,Whitefield,12.9698,77.7499,147
2025-08-28 22:07:00,Whitefield,12.9698,77.7499,72
2025-08-28 22:35:00,Whitefield,12.9698,77.7499,124
2025-08-28 22:37:00,Whitefield,12.9698,77.7499,141
2025-08-28 22:12:00,Whitefield,12.9698,77.7499,163
2025-08-28 22:14:00,Whitefield,12.9698,77.7499,74
2025-08-28 22:16:00,Koramangala,12.9352,77.6245,148
2025-08-28 22:25:00,Koramangala,12.9352,77.6245,162
2025-08-28 22:13:00,Koramangala,12.9352,77.6245,129
2025-08-28 22:31:00,Koramangala,12.9352,77.6245,180
2025-08-28 22:14:00,Koramangala,12.9352,77.6245,107
2025-08-28 22:02:00,Koramangala,12.9352,77.6245,195
2025-08-28 22:29:00,Koramangala,12.9352,77.6245,170
2025-08-28 22:24:00,Koramangala,12.9352,77.6245,173
2025-08-28 22:48:00,Koramangala,12.9352,77.6245,52
2025-08-28 22:30:00,Koramangala,12.9352,77.6245,82
2025-08-28 22:54:00,Koramangala,12.9352,77.6245,177
2025-08-28 22:42:00,Koramangala,12.9352,77.6245,125
2025-08-28 22:47:00,Koramangala,12.9352,77.6245,154
2025-08-28 22:25:00,Koramangala,12.9352,77.6245,59
2025-08-28 22:49:00,Marathahalli,12.9569,77.7011,86
2025-08-28 22:35:00,Marathahalli,12.9569,77.7011,125
2025-08-28 22:09:00,Marathahalli,12.9569,77.7011,152
2025-08-28 22:25:00,Marathahalli,12.9569,77.7011,91
2025-08-28 22:11:00,Marathahalli,12.9569,77.7011,124
2025-08-28 22:55:00,Marathahalli,12.9569,77.7011,195
2025-08-28 22:02:00,Marathahalli,12.9569,77.7011,73
2025-08-28 22:43:00,Marathahalli,12.9569,77.7011,80
2025-08-28 22:03:00,Marathahalli,12.9569,77.7011,118
2025-08-28 22:17:00,Marathahalli,12.9569,77.7011,194
2025-08-28 22:21:00,Indiranagar,12.9784,77.6408,73
2025-08-28 22:07:00,Indiranagar,12.9784,77.6408,75
2025-08-28 22:18:00,Indiranagar,12.9784,77.6408,118
2025-08-28 22:41:00,Indiranagar,12.9784,77.6408,91
2025-08-28 22:21:00,Indiranagar,12.9784,77.6408,114
2025-08-28 22:12:00,Indiranagar,12.9784,77.6408,84
2025-08-28 22:52:00,Indiranagar,12.9784,77.6408,86
2025-08-28 22:36:00,Indiranagar,12.9784,77.6408,111
2025-08-28 22:32:00,Indiranagar,12.9784,77.6408,125
2025-08-28 22:28:00,Electronic City,12.8452,77.6602,91
2025-08-28 22:48:00,Electronic City,12.8452,77.6602,112
2025-08-28 22:33:00,Electronic City,12.8452,77.6602,76
2025-08-28 22:53:00,Electronic City,12.8452,77.6602,66
2025-08-28 22:19:00,Electronic City,12.8452,77.6602,107
2025-08-28 23:38:00,Yeshwanthpur,13.0186,77.556,83
2025-08-28 23:03:00,Yeshwanthpur,13.0186,77.556,159
2025-08-28 23:11:00,Yeshwanthpur,13.0186,77.556,50
2025-08-28 23:53:00,Yeshwanthpur,13.0186,77.556,99
2025-08-28 23:13:00,Yeshwanthpur,13.0186,77.556,106
2025-08-28 23:29:00,Yeshwanthpur,13.0186,77.556,100
2025-08-28 23:21:00,Yeshwanthpur,13.0186,77.556,93
2025-08-28 23:32:00,Yeshwanthpur,13.0186,77.556,72
2025-08-28 23:39:00,Yeshwanthpur,13.0186,77.556,116
2025-08-28 23:13:00,Yeshwanthpur,13.0186,77.556,123
2025-08-28 23:22:00,Yeshwanthpur,13.0186,77.556,82
2025-08-28 23:51:00,Yeshwanthpur,13.0186,77.556,76
2025-08-28 23:42:00,Yeshwanthpur,13.0186,77.556,61
2025-08-28 23:07:00,Yeshwanthpur,13.0186,77.556,130
2025-08-28 23:52:00,Whitefield,12.9698,77.7499,151
2025-08-28 23:02:00,Whitefield,12.9698,77.7499,151
2025-08-28 23:52:00,Whitefield,12.9698,77.7499,82
2025-08-28 23:23:00,Whitefield,12.9698,77.7499,79
2025-08-28 23:50:00,Whitefield,12.9698,77.7499,154
2025-08-28 23:22:00,Whitefield,12.9698,77.7499,131
2025-08-28 23:53:00,Whitefield,12.9698,77.7499,137
2025-08-28 23:24:00,Whitefield,12.9698,77.7499,57
2025-08-28 23:14:00,Whitefield,12.9698,77.7499,141
2025-08-28 23:55:00,Whitefield,12.9698,77.7499,104
2025-08-28 23:43:00,Whitefield,12.9698,77.7499,133
2025-08-28 23:33:00,Whitefield,12.9698,77.7499,189
2025-08-28 23:56:00,Whitefield,12.9698,77.7499,149
2025-08-28 23:14:00,Whitefield,12.9698,77.7499,143
2025-08-28 23:51:00,Whitefield,12.9698,77.7499,180
2025-08-28 23:12:00,Whitefield,12.9698,77.7499,67
2025-08-28 23:57:00,Whitefield,12.9698,77.7499,191
2025-08-28 23:21:00,Whitefield,12.9698,77.7499,183
2025-08-28 23:17:00,Whitefield,12.9698,77.7499,53
2025-08-28 23:58:00,Koramangala,12.9352,77.6245,182
2025-08-28 23:15:00,Koramangala,12.9352,77.6245,165
2025-08-28 23:25:00,Koramangala,12.9352,77.6245,137
2025-08-28 23:11:00,Koramangala,12.9352,77.6245,105
2025-08-28 23:45:00,Koramangala,12.9352,77.6245,182
2025-08-28 23:20:00,Koramangala,12.9352,77.6245,123
2025-08-28 23:25:00,Koramangala,12.9352,77.6245,184
2025-08-28 23:41:00,Koramangala,12.9352,77.6245,110
2025-08-28 23:30:00,Marathahalli,12.9569,77.7011,177
2025-08-28 23:38:00,Marathahalli,12.9569,77.7011,142
2025-08-28 23:51:00,Marathahalli,12.9569,77.7011,110
2025-08-28 23:30:00,Marathahalli,12.9569,77.7011,183
2025-08-28 23:20:00,Marathahalli,12.9569,77.7011,91
2025-08-28 23:32:00,Marathahalli,12.9569,77.7011,186
2025-08-28 23:19:00,Marathahalli,12.9569,77.7011,139
2025-08-28 23:15:00,Marathahalli,12.9569,77.7011,143
2025-08-28 23:01:00,Marathahalli,12.9569,77.7011,51
2025-08-28 23:36:00,Marathahalli,12.9569,77.7011,96
2025-08-28 23:19:00,Marathahalli,12.9569,77.7011,107
2025-08-28 23:06:00,Indiranagar,12.9784,77.6408,89
2025-08-28 23:20:00,Indiranagar,12.9784,77.6408,128
2025-08-28 23:21:00,Indiranagar,12.9784,77.6408,102
2025-08-28 23:05:00,Indiranagar,12.9784,77.6408,79
2025-08-28 23:43:00,Indiranagar,12.9784,77.6408,77
2025-08-28 23:25:00,Indiranagar,12.9784,77.6408,70
2025-08-28 23:37:00,Electronic City,12.8452,77.6602,107
2025-08-28 23:06:00,Electronic City,12.8452,77.6602,95
2025-08-28 23:13:00,Electronic City,12.8452,77.6602,79
2025-08-28 23:57:00,Electronic City,12.8452,77.6602,98
2025-08-28 23:43:00,Electronic City,12.8452,77.6602,85
2025-08-28 23:18:00,Electronic City,12.8452,77.6602,87
